"x1","x2","x3","Noten","R"
67.856648766182,9.43242895882577,89.5274732401584,3,FALSE
90.9998057999114,-8.49138949066401,71.6162445042633,5,TRUE
14.691031712922,-2.89348010905087,7.58722437676689,4,FALSE
-2.0440838506324,1.82564553804696,4.17945394701752,6,TRUE
-2.79626416268055,1.49456745944917,1.84087329218014,5,TRUE
1.80009421294272,2.49300870113075,5.72533341928974,5,TRUE
26.1840159094737,5.88881897274405,35.9282198845131,4,FALSE
27.1310043389686,-4.17085294611752,19.8275113703971,5,TRUE
26.9348611690841,-4.14283809717745,16.5633102895859,4,FALSE
45.7557378533155,-5.6298005534336,33.0581172720685,4,FALSE
22.418009741095,5.87756731081754,33.9612521564012,3,FALSE
102.375871065826,-8.99010279215872,79.8299711006718,3,TRUE
4.32361148475249,3.05821454618126,10.2482648853934,5,TRUE
10.4266379311017,-2.0466618752107,5.97508624698582,5,TRUE
7.87448193275902,-1.53715547174215,1.57656290833585,5,TRUE
9.87946467493465,-2.40354141686112,3.77477162918561,5,TRUE
47.1873620254488,-5.62042261008173,33.1162728315048,5,TRUE
2.31669983280121,3.01549625582993,8.00417946621543,5,TRUE
-1.31525901305765,1.87755526974797,4.47948301564339,4,FALSE
69.931330534833,9.40532064530998,89.5634938491774,5,TRUE
76.6246096795444,9.71441233996302,92.8182732814055,3,FALSE
15.7601806322767,4.72838256042451,23.1343003334902,4,FALSE
59.4881305108908,8.84605971165001,78.1388228916382,5,TRUE
20.1076702607049,5.33791432157159,29.1095682647677,4,FALSE
9.30690966564242,3.77127012703568,13.3491846649122,5,TRUE
8.64587056623999,-2.20015613362193,5.38070447319403,3,FALSE
105.468252951727,-9.22561625484377,85.0403916029423,2,FALSE
7.07853192078573,3.67116649169475,14.652651949763,1,FALSE
13.2085752932078,4.74748119711876,21.8424165867576,5,TRUE
83.147698527341,9.87205061595887,98.1618166385842,3,FALSE
26.6483580172605,5.70676587056369,32.9016323555855,4,FALSE
28.0270434089117,6.31158185191453,41.5649829368494,4,FALSE
41.4713062639984,-5.87706783786416,33.0229579163443,4,FALSE
37.6167347237763,7.13782866019756,51.0016689662613,5,TRUE
7.70940261291408,3.5804635938257,13.5361766120348,5,TRUE
14.9748873111176,-3.08765870984644,8.55402858205443,5,TRUE
101.541980243068,-9.09181490540504,82.0897384096116,5,TRUE
23.996866983103,-3.72233633883297,14.6621597694589,2,FALSE
62.0936379379455,-6.70919142197818,46.0845945532333,5,TRUE
118.51918352184,-9.80151386000216,96.2715398633467,2,FALSE
22.1596664154525,-3.822634620592,14.6937194972458,4,FALSE
2.12463977715874,0.293613281100988,1.22504239144999,5,TRUE
87.4154848261715,-8.2489474536851,68.8190263491465,6,TRUE
4.81907437048045,-0.497897183522582,1.37466033905359,6,TRUE
56.7202436872163,8.480503433384,71.5806032080485,3,FALSE
7.02137480348713,-1.17375011090189,1.95432893958436,1,FALSE
7.76215781784368,-1.25376685522497,3.38535073245108,4,FALSE
59.8594769540106,-7.02282608486712,49.4914614155049,5,TRUE
19.0865503366402,-3.31128146965057,10.9196479675246,5,TRUE
61.2129556315406,8.89461143873632,80.73967825111,5,TRUE
66.9666131734654,9.0561387874186,80.9665891040114,4,FALSE
7.91129016755341,4.35164522845298,17.3754665307958,4,FALSE
77.9660496028385,-8.02678379695863,63.8757439462763,5,TRUE
-3.59433597060036,0.386519525200129,-1.0635060190947,4,FALSE
53.3915323739153,-6.24500965699553,39.3232927566789,4,FALSE
5.31706935604524,2.84316992387176,9.71223819621824,3,FALSE
31.7162040909353,-4.85671438276768,24.5727050496739,4,FALSE
72.3174196910673,9.46411700453609,91.0151699281367,4,FALSE
30.1363421325021,6.47445113398135,41.0315565978309,1,FALSE
5.49403042163228,3.38740684092045,13.657039146989,6,TRUE
4.80128750223384,3.89740486163646,14.6061650254848,6,TRUE
3.96896691608789,-1.65729849599302,2.75240324047673,5,TRUE
48.1163521218503,7.67261464614421,58.7056331478545,2,FALSE
0.969123691988938,0.222755153663456,0.516098251262586,3,FALSE
12.8822518335489,5.15170322731137,27.7718230034191,5,TRUE
7.48864541521099,3.91828339546919,14.3927163970308,5,TRUE
85.9647898387812,-8.19566421210766,66.8690183502461,3,FALSE
3.0982180197107,0.0260658981278539,0.424689406480505,5,FALSE
6.27984759714165,3.94155478104949,15.6575907293374,2,FALSE
115.275824327255,-9.71248287241906,96.5218503390705,3,FALSE
48.4867670385697,-6.01934256497771,35.4027630826766,3,FALSE
41.7394336853431,-5.83261791151017,33.1881730533327,3,FALSE
0.516217515021024,1.12507277168334,1.43231932145605,1,FALSE
104.82912001893,-9.24795635044575,85.742213310433,1,FALSE
34.7469905377323,-4.80709530878812,24.6239769482354,2,FALSE
42.8639127658409,7.67329488415271,59.0267787706171,1,FALSE
46.7036317440001,7.40419083740562,54.3539657556336,3,FALSE
